0,-118.06671789722812,0.0,118.06671789722812,0.0,0.0,0.0,0.6730542076149794,0.711393315672054,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.007
0,-118.02005758594211,0.0,118.02005758594211,0.0,0.0,0.0,0.549506989498391,0.5944742754845092,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.01
0,-117.9442269943763,0.0,117.9442269943763,0.0,0.0,0.0,0.31518508368071674,0.4190650070157601,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.009
0,-117.70696514928973,0.0,117.70696514928973,0.0,0.0,0.0,-0.815623343491101,0.278872352924611,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.008
0,-118.1783197906158,0.0,118.1783197906158,0.0,0.0,0.0,-0.12318019736414937,0.45998400174290816,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.008
0,-118.12898730676696,0.0,118.12898730676696,0.0,0.0,0.0,-0.18685528104960478,0.3647436043392812,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.011
0,-118.04478329355432,0.0,118.04478329355432,0.0,0.0,0.0,0.055413469039013064,0.48074986019823146,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.01
0,-117.97253786555508,0.0,117.97253786555508,0.0,0.0,0.0,0.14457278479000968,0.2618076815397043,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.01
0,-117.75712717595351,0.0,117.75712717595351,0.0,0.0,0.0,0.008883964880136479,0.2121413544735478,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.013
0,-117.41188232205549,0.0,117.41188232205549,0.0,0.0,0.0,-0.2490100664294926,0.1293844933312254,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.01
0,-117.63419096159873,0.0,117.63419096159873,0.0,0.0,0.0,0.5204152444670573,0.05921203172513398,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.01
0,-117.57376113462641,0.0,117.57376113462641,0.0,0.0,0.0,0.20935088482556827,0.00529476498810906,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.009
0,-117.30155101146211,0.0,117.30155101146211,0.0,0.0,0.0,0.3335985980385701,-0.06567831215664843,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.008
0,-117.56574102034902,0.0,117.56574102034902,0.0,0.0,0.0,-0.8960539168415633,-0.09067873512848583,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.01
0,-117.52848598293085,0.0,117.52848598293085,0.0,0.0,0.0,0.187686870587677,-0.07572083047275796,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.011
0,-117.49905074444654,0.0,117.49905074444654,0.0,0.0,0.0,0.0432146028730734,0.15968540544656762,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.01
0,-117.4717180532412,0.0,117.4717180532412,0.0,0.0,0.0,0.22324598942362797,0.023440015944646904,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.01
0,-117.37543586969421,0.0,117.37543586969421,0.0,0.0,0.0,0.39454676482880036,0.268050453785475,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.009
